央视频道,#genre#
CGTN,http://d029dcec.kazmazpaz.ru/iptv/D6F3GPB9FFSHNY/830/index.m3u8
CGTN,https://amg00405-rakutentv-cgtn-rakuten-i9tar.amagi.tv/master.m3u8
CGTN DOCUMENTARY,https://amg00405-rakutentv-cgtndocumentary-rakuten-0ql8j.amagi.tv/master.m3u8
CGTN DOCUMENTARY,https://english-livebkali.cgtn.com/live/doccgtn.m3u8
CNBC,http://d029dcec.kazmazpaz.ru/iptv/D6F3GPB9FFSHNY/6482/index.m3u8
CNBC,http://41.223.30.230/CNBC/index.m3u8
CNN,http://d029dcec.kazmazpaz.ru/iptv/D6F3GPB9FFSHNY/6499/index.m3u8
CNN,http://41.205.64.66/CNN/index.m3u8
CNN,https://jmp2.uk/stvp-GBBD8000016N
CNN INTL,http://d029dcec.kazmazpaz.ru/iptv/D6F3GPB9FFSHNY/31301/index.m3u8
CNN INTL,https://dqmhiwgbe98iq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-1e8xhm2nv4xdw/index.m3u8
CNN INTL,http://163.172.64.96:2017/live/GBa19qrcQYa3/u2c8FLfgkK/253.ts
CP 24 CA,http://d029dcec.kazmazpaz.ru/iptv/D6F3GPB9FFSHNY/6501/index.m3u8
FOX BUSINESS,http://41.205.93.154/FOXBUSINESS/index.m3u8
FOX NEWS,http://41.205.93.154/FOX-NEWS/index.m3u8
LIVENOW FROM FOX,http://163.172.64.96:2017/live/GBa19qrcQYa3/u2c8FLfgkK/252.ts
FRANCE 24,http://d029dcec.kazmazpaz.ru/iptv/D6F3GPB9FFSHNY/31318/index.m3u8
FRANCE 24,https://amg00106-france24-france24-samsunguk-qvpp8.amagi.tv/playlist/amg00106-france24-france24-samsunguk/playlist.m3u8
FRANCE 24,http://103.213.31.111/France24/index.m3u8
FS1 US,http://d029dcec.kazmazpaz.ru/iptv/D6F3GPB9FFSHNY/7322/index.m3u8
FS2 US,http://d029dcec.kazmazpaz.ru/iptv/D6F3GPB9FFSHNY/7323/index.m3u8
MSNBC,http://41.205.64.66/MSNBC/index.m3u8
MSNBC,http://41.223.30.230/MSNBC/index.m3u8
RT NEWS,http://ky-tv.cc/live/brendan1/brendan1/2310343.ts
RT NEWS,http://179.60.51.134:8888/RT/index.m3u8
beIN SPORTS XTRA en Espanol,https://bein-esp-xumo.amagi.tv/playlist.m3u8
NOW 70s,https://lightning-now70s-rakuten.amagi.tv/hls/amagi_hls_data_rakutenAA-lightning-now70s-rakuten/CDN/playlist.m3u8
NOW 70s,https://lightning-now70s-samsungnz.amagi.tv/playlist.m3u8
Now 80s,https://lightning-now80s-samsungnz.amagi.tv/playlist.m3u8
NOW 80s,https://lightning-now80s-rakuten.amagi.tv/hls/amagi_hls_data_rakutenAA-lightning-now80s-rakuten/CDN/playlist.m3u8
Now 90s,https://lightning-now90s-samsungnz.amagi.tv/playlist720p.m3u8
Stingray Nothin' But 90s,https://lotus.stingray.com/manifest/ose-142ads-montreal/samsungtvplus/master.m3u8
Stingray Flashback 70's,https://lotus.stingray.com/manifest/ose-115ads-montreal/samsungtvplus/master.m3u8
Stingray Everything '80s,https://lotus.stingray.com/manifest/ose-128ads-montreal/samsungtvplus/master.m3u8
Stingray Classic Rock,https://lotus.stingray.com/manifest/ose-101ads-montreal/samsungtvplus/master.m3u8
Stingray CMusic,https://lotus.stingray.com/manifest/cmusic-cme004-montreal/samsungtvplus/master.m3u8
Stingray Easy Listening,https://lotus.stingray.com/manifest/ose-137ads-montreal/samsungtvplus/master.m3u8
KTLA,http://ky-tv.cc/live/brendan1/brendan1/517786.ts

🇯🇵日本频道,#genre#
フジテレビ,https://fujitv4.mov3.co/hls/fujitv.m3u8
ASHAHI,https://naori-test.netgenx.site/pxx.php?shk_cid=hdgd06#.m3u8
Fuji TV,https://naori-test.netgenx.site/pxx.php?shk_cid=hdgd05#.m3u8
NHK 総合,https://nhk4.mov3.co/hls/nhk.m3u8
TBS,https://naori-test.netgenx.site/pxx.php?shk_cid=bs04#.m3u8
NHK G,https://naori-test.netgenx.site/pxx.php?shk_cid=gd01#.m3u8
NHK E,https://naori-test.netgenx.site/pxx.php?shk_cid=gd02#.m3u8
TOKYO,https://naori-test.netgenx.site/pxx.php?shk_cid=hdgd07#.m3u8
OSAKA,https://naori-test.netgenx.site/pxx.php?shk_cid=gx05#.m3u8
BS Tokyo,https://naori-test.netgenx.site/pxx.php?shk_cid=bs05#.m3u8
Tokyo MX1,https://naori-test.netgenx.site/pxx.php?shk_cid=hdgd08#.m3u8
BS Asahi,https://naori-test.netgenx.site/pxx.php?shk_cid=bs03#.m3u8
NHK BS,https://naori-test.netgenx.site/pxx.php?shk_cid=bs11#.m3u8
NHK BS4K,https://naori-test.netgenx.site/pxx.php?shk_cid=bs01#.m3u8
JSport 1,https://naori-test.netgenx.site/pxx.php?shk_cid=bs18#.m3u8
JSport 2,https://naori-test.netgenx.site/pxx.php?shk_cid=bs19#.m3u8
JSport 3,https://naori-test.netgenx.site/pxx.php?shk_cid=bs21#.m3u8
JSport 4,https://naori-test.netgenx.site/pxx.php?shk_cid=bs22#.m3u8
Sky A,https://akariko-bck1.sankuria.sbs/stream/jp/sky_a/stream-output.m3u8?mode=hls
CNNj,https://naori-test.netgenx.site/pxx.php?shk_cid=cs16
BBC News,https://naori-test.netgenx.site/pxx.php?shk_cid=cs15

韩国频道,#genre#
SBS,http://124.222.153.240/kakaotv/get_channel.php?channel=sbs
MBC,http://124.222.153.240/kakaotv/get_channel.php?channel=mbc
연합뉴스,https://tving-live-o2-xcdn.tving.com/o2/v1/019dd8deb9f5153d7865157cdbfbd6/019dd8df3d75153d7865157cdbfbd9/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQzMzMsInBhdGgiOiIvbzIifQ.i13575cT4iMgWnoz6HhoTbk75yu5dcfbFkYXzacfEts
KBS뉴스24,https://tving-live-o2-skcdn.tving.com/o2/v1/019b91fde7c5153d78651307e41e2a/019b977c8b3a1eb80e79141423fc3b/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLXNrY2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0NTM5fSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=KRjWwQGh3LGGiVmNyTb0rsAR4XrDtMmctLZ5zkRiRsJh632yKv6sGpT0HjHeb9phUgA4WNFsV6rTio88RKx7~GCA2T8RIhQilHq1bm4dtldEUp8vQuG0zNhDHQ0Y7JoDBMjGYIUvbxwqXvVSd7mBQrrEPSF825BmDBRdWbTfvtRk~2wNq5v3a9SlbbDekY2pRcVzTtTO23X0nrKYk7g4SpP-1H4~b915CMv-E9k9E25kbEwEEf6dJxlxcIwqBYOehfiPjFwi4yNypad-sLABLVOIffE4Hb8BYWiLpHSAoWH0WHCoYk~F0n0-O75AWnnTz-kYIXSpOGoE5BHh6XWg9g__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
SBS 뉴스,https://tving-live-o2-xcdn.tving.com/o2/v1/019b974ed45e153d78651307e41e33/019b97555b3a153d78651307e41e38/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjM5OTksInBhdGgiOiIvbzIifQ.RXSybLXN4Sdkof0dzw9nuU5j8DfjNddUGsDYT0LDb6E
TV조선,https://tving-live-o2-xcdn.tving.com/o2/v1/01a0b350025f153d78653f39c8c0fa/01a0b355edcd1eb80e793ec71f2a33/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQyMDUsInBhdGgiOiIvbzIifQ.yXvS4WKgIArAvW9sQNnRSiqxFkWDHS9i-I8kVpQq5JE
TV조선2,https://tving-live-o2-ktcdn.tving.com/o2/v1/019db8e5ba6c153d7865047a0cd7/019dd8e67247153d7865157cdbfbdc/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLWt0Y2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MjIxfSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=TmMFKcFSVHNCyx64LHjQAxKSNrUxX5w3juftksWP3XHDpNNXX3qIMX1bkCdqbOXRb9l9NozVHhyCwzCIeudq9fgF07SM1ryoUyu6ZChrKtdU1B1sJWTQtLWZij6YSMsjZt4eFZ71Nglh8DFxJ0CHbSRix5-vjR5LZxZ29ibtjqz9QwOr2KRpAw-SrK94s6a9Y2~n1bsjdBRBLJ4tAciBVSlt3RRE624gSfBcsgo~aXC3Kj2yMpZgHb44uhOdM95JtzYh92-J~IlT1eY7RobVXw5rRELlQRFg8mu~q4PqDYQFLXtnvGLqK~yNoPRvVLHY4v20FS7AgDVs1CHQeoqHAA__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
JTBC,https://tving-live-o2-xcdn.tving.com/o2/v1/019db87e92691eb80e7942932b5bd/019db87f02501eb80e7942932b5c0/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQwMTAsInBhdGgiOiIvbzIifQ.Nyuqa_9u1qA-6-QOLa9Is1pFzLBxynnfFa5fj9IuJBE
JTBC2,https://tving-live-o2-xcdn.tving.com/o2/v1/019d6c233d781eb80e796d9bd9cb7/019dd8d54768153d7865157cdbfbd3/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQwMjYsInBhdGgiOiIvbzIifQ.0ovYwSzgb2AaZ-AMBJaW1GwpdyS0Bdpof-GxE42544g
JTBC4,https://tving-live-o2-skcdn.tving.com/o2/v1/019dd2ee3a6f1eb80e7925af014fb7/019dd8e4b0c6153d7865157cdbfbdb/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLXNrY2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MDQyfSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=NLfiBvNspoBqgAHHsDI1xDvnFfEngKAUQiUkeQLVv4LgdKI9YcjIwhvi0C4scILozjBM8DUkVIpwwx7wD9vUAldxcp0-xUnI8dh1FgJEw1WgNkUAdopaZ26j5syJZKWdMQ3ZDC6Cn3tt9uX6He0p-LuPtwla42O4R~mp231DUJM2odwvsFwxOXuQVkiDVo5Ibyw27dKYv6x0pm6GlpqflpbkDYU-TTFo8kYi3GCRkmfBH85YN4tXOsyaR1hSN8dzDrGje~lMisMw5ZWLiiRCdlq53Pzq7W5VlULXNS9Rwlp~psXZvZSl27umt~k8dK-KBjKmsIb3~hyMTm-63OvGOA__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
JTBC 뉴스,https://tving-live-o2-xcdn.tving.com/o2/v1/019bf8af365e153d78652a264b9f3f/019bf8afd0fe153d78652a264b9f42/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQwNTksInBhdGgiOiIvbzIifQ.NMBwkDMsIUr44u8QtTeQZK08qyzlugDo4hOZm9VEADk
YTN,https://tving-live-o2-ktcdn.tving.com/o2/v1/019db80595b1153d7865047a0ccd/019db8091f9d153d7865047a0cd0/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLWt0Y2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MDc0fSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=hRgfr-7n2aEJExSvZ5nGBln9m-cY3FbckkqWA0Pavv1LZsjv6JqCT9KFdaNnyGqBSGeVdomqzFG7dNwwwBSb1PwAVRZL~Sa1gGnEqg1IP3Cr0A7C~R7Q2VpBKHJeMM5yD28mrjZ74rCNECACb~lgHR2rShxAAbe1W1qwSr7dBQIe4k3BLrL8iQy44Uo1Atr9lioZ4VW1I~WxsDNSmAIP4nOp-GEn-B03H57xziegxBcw~V87jGH9kPymUNDgKhtwVl-PLmM9-fjc0VpG1iVqQKu23OyN-pU3dwsY~qYyE9uj-iSFhKwsKTjm7cl-1WSnMuc-NRqMAEa1lnEJqK53Yg__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
YTN2,https://tving-live-o2-skcdn.tving.com/o2/v1/0198ee7226d21eb80e7929b1a2cc44/0198ef058f1b1eb80e7929b1a2cc4a/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLXNrY2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MDg5fSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=IgJ7gA5JX-9w3y6QDlEJtjbQL-89eWesEU62nLRmy3PIHmeFrx2IOpdBJMPGp7xcC9cfRZyX06Zc4jQh7k8tVgda0AnaBq2FORy5qUfNHGSwiK7gybk2jA-IolMldXV7-CPAgGtIxP~UG895wxHDn3I1FNuC5QvmLfiSWAma7Ruj0JRqnBzu2gYzv1FPdlPgnbpG2~srog6N7WjMLYvNVSTu6Kg3ALBHCI1TAyiNEfLTAh5Cb-JvYXJb5mlegAYakMTqGZus0HFF8GOaEH2VgpH4frZJ7VwYlrQ1RSQ5aR3W4GDJsizusF3sQh9-Fz4xIRjAnMr8ELsbMZIi2V0ICw__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
YTN사이언스,https://tving-live-o2-skcdn.tving.com/o2/v1/019dd8e7befe153d7865157cdbfbdd/019dd8e85ec7153d7865157cdbfbe0/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLXNrY2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MTA4fSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=MkeTyeA329uNr-J8vsPz4V6h9Pm8ylgmWRHS5oNa2czoHcVGReewp-JueeOJkspeOvTtxZGUiyzdnIgW8DgJpAHGDDHl4pwIqx9ARvhtevyvjO8J5BxNqkXmD2OD2E6iyQbi-sN6KeCj3LdPEr-0nogxh~jSIl3T-ygGGYkA3824mC3eMhMJIbwHj72vxbZsKGCPHvTO5MJp9WHUa~Y1C3X3jmZlwlGz0Rnkn0riCIEcIdRnsEhWzs2yxsb0KxqsjXnpU8SG7yjIyNz6Hl7gJoN9ilQ3ZQBShIAXkOv9SI-ONIV3Yn9KQVDkJryC5hsrNR1w0hgQmSp1yclVV~s7-g__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
TVN,https://tving-live-o2-skcdn.tving.com/o2/v1/019d66a3e87f153d786553381d0df/019d66a48657153d786553381d0e2/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLXNrY2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MTI0fSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=VK1CcAbvcM5R27APpBYlsjhrgtfCiz7Vea3DSG8-rqWLd8HWzVVaU7AzQR04D0WcTrC6mfBz-nJ5qzoaMnYSoLENIAPlfdLJUgb1ZuDqTiFJsMdqcQbaJaNDWahZhfqvo6SbCw5iPhKyfHU0G-Usmv54Xdfzemk23oWgT9y-tL5fMC43MDY6B9u5BvWr9le3iRiVAhTQmO5PKVWti2GEkXFvRj5Reo6TY-nwf2dtUjUNDzpGdH-WmD5MONoLyjXcMF1oQt9elxQLDckWVFl9kg-TaRaB2TSpNwriQTIJhfEsy2K4BnyBboajqR7XJPypxkYRnEu44DKxgEbIj4m7FA__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
TVN드라마,https://tving-live-o2-xcdn.tving.com/o2/v1/019d663b5fa81eb80e796d9bd9ca6/019d6643c8aa153d786553381d0d3/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQxNzMsInBhdGgiOiIvbzIifQ.mga_7579L98Gj9XwUh2UyYHHJhLk2Awoy0541QQgtEY
TVN쇼,https://tving-live-o2-xcdn.tving.com/o2/v1/019d663468df153d786553381d0cf/019d663eb5471eb80e796d9bd9cac/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQxNDEsInBhdGgiOiIvbzIifQ.SopQukfekEU4Sr0nitHGROE1ZGNdqZgqa4YQ0m314OQ
TVN스토리,https://tving-live-o2-xcdn.tving.com/o2/v1/019d6bc0c1ac153d786553381d0e9/019d6bc4668b153d786553381d0ec/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQxNTcsInBhdGgiOiIvbzIifQ.UX41qEX_x7fgxIzxFCa3FmkQSTi4AUUdBffU2lgeFGs
MBN,https://tving-live-o2-ktcdn.tving.com/o2/v1/019d8a6c2db1153d786553381d0f4/019dd8e5a2ec1eb80e7925af014fc1/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLWt0Y2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MjUzfSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=esYcAVY-AJc6mWW~TXILJmuiKah0RnKUUkChqixytGuosEk4YFzThmYcUwIfK2D-48hnCPEWzFjZ~DYj9DVCLJIhZZsDHRJ0nUeFCL4EVoxINRJLLsrn8Db2A3WTDq2qf5teCDsZ~YMObLneC9hZ0ZRKdUvQjNkow~IEK9qEiLlmQRNUe9bq9dmGhRb4dR~xH3Zb3Y4a6hsTTs8BWDUNXBT2y3XdTQQz-30sVgUua0e22GiQvug1gdPkchJU~Hh4Qm9w7g82G2h0r-dCC1a36bTTIKdWwPlMDNa9MDz3sDyrkb1lCILTiuXxxmFuW9AHBGLk3lhPKspZGh65qyFbYw__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
MBN플러스,https://tving-live-o2-xcdn.tving.com/o2/v1/019db8dc792a1eb80e7942932b5c1/019dd8e25eab153d7865157cdbfbda/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQyNjksInBhdGgiOiIvbzIifQ.4xX7oWQAvaOEfF0TZB2X-fcq1A8HzCZCk4icA7jzl0s
MBN뉴스,https://tving-live-o2-skcdn.tving.com/o2/v1/019b8ccb7875153d78653848a01248/019b8cebaab8153d78653848a0124b/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLXNrY2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0Mjg2fSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=Ns-JIUyQqvpfbXYn1WkNxc7PWGLvBB0B-6RqUdzS72QcrY9iqXlg804SArDAwAOqCp61hpOk6z4mnsEjFDl1s-uRbvPw6Hx-tferSbgKuO~LPOGe-QUB6bYcmrUONMEjLey7cpr2amb4KWDWayPcbTBJVovu8kBDMc-~NGXm7fh3NYDhaA~SdtmFAyTkalytbpKD8RD5KJajtgGyKmUUoxF1A70W3dVnoADBSMB3BHMD7zAnMjZaRWkWNpk1EQcc2EFd9MuBMUxyyvCMoTOvKKW63SJ3kyzOPSCMBdKSmE~2rF8zzD8luT-VnMIkxYv6h5KqkZ5DH3oe54Nbm3cwBQ__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
MNET,https://tving-live-o2-ktcdn.tving.com/o2/v1/019d66afd810153d786553381d0e3/019d719c3005153d786553381d0f0/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLWt0Y2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MzUwfSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=NVycwVub5ljUYeTb5iRdBRKVqE5yn8Ikm0cNiS2ZoZLuS8s1YRk69xva7V~-3rVKv53-JjyfHEeUdEAEHH7BYqUEhbu8hFbjAQcdf~YJpdHcsP6nGiefLq3k7ia~rLgzQgG~9Pqcyp09LioanYKXci3QgXxU~AXnxos5XHCbOLT4WQ~MAitEkDRe1V6rS9c-KcHfqSk9ZcpUmCwiw1fAj0QLuw0x3XgWAgbjD1arsmE8kAAQMcmcksVBS-BWrS2ul5x3GqX-foveGnA6VWs9SFvelb1MIFroIK7l1U642UKmSwPm9mkpI2at2u-EJbaqcMKBz~ptlb3PMM2NAu6R-g__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
채널A,https://tving-live-o2-ktcdn.tving.com/o2/v1/019ed8854c2c1eb80e79cd7979dc2/019ed88d352d153d78653cb4bf7bdc/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLWt0Y2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0MzAxfSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=dQpgPhjPwXFOo~AzRxNWr5Eii5FXGtlg0s1ZEUjZm0cvANLibbH7gW8PqN6N3yoMxEC53rkwZcgL9PjU-ZiytOWHdN1SKJIgf0B4MwjNcUBy2hUNn5QGjeYCKr6e6vlAPjaROPxtj3zHOTUQpIEnqRiozAhtCsyFc2b12xNMLRXplFWwJScRUmdo~w61B-j8o4UN1cY3bckes4mIeRdH-XM6qYp0T~gcTDSriHxZwrFY4gY1OXLmJAvu1RU1tM5GBMTgY9QEQgO4ewNti9TPGqBd8kugNgJWor~nLKKTNcdIsawq7yv7D4BFxgvezcpPEqNaZsRR71gWyBxZ-tle0Q__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
채널A Plus,https://tving-live-o2-xcdn.tving.com/o2/v1/019ed904d9651eb80e79cd7979dc5/019ed90583cd153d78653cb4bf7bdd/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQzMTcsInBhdGgiOiIvbzIifQ.rx6P7wZBxDgzAoRlnPmH7sN0NFU3BF74jSs8CDAB7Ic
애니맥스,https://tving-live-o2-xcdn.tving.com/o2/v1/019dd8e9cdf51eb80e7925af014fc2/019dd8ea6ac81eb80e7925af014fc5/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQ0NTksInBhdGgiOiIvbzIifQ.lshoghn-TnecJGKcEPLVngTl_uOXp7UBRKC9HZ3xrbk
애니플러스,https://tving-live-o2-ktcdn.tving.com/o2/v1/019dd8e090841eb80e7925af014fbd/019dd8e1306f1eb80e7925af014fc0/playlist.m3u8?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly90dmluZy1saXZlLW8yLWt0Y2RuLnR2aW5nLmNvbS8qIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzkwMDI0NDkyfSwiSXBBZGRyZXNzIjp7IkFXUzpTb3VyY2VJcCI6IjAuMC4wLjAvMCJ9fX1dfQ__&Signature=A3y-UKBni4E9ExmXSfa4hzzFsTjtOo~zreq0LvFOdsKKB0H3Ttluypttny1nePbN3NTUi0G1dmyk810ptDviipq8PpwxKOroxXIAVfVsR32wzKo4lALMAWRR1fpQjHIZxYqsW31WvRRVHDm6~gaJUyOLvh2SM0FDfQWCBz~yEulTqh48LdqTfltzZhL9aJcmD~tzTB~QC6MaXpCFeQzPDo87T1Df4tTolqCEsVTlT19rkbQPZGfb44VeiPvgPzRUTiKfZtgYJe9ss58aG2CLXLKU5rUwXM-yDzmQeHSHrcAtpWrGVty~ZHRV~nKIYR51LmBMA9FFGNqOs6jjSvuMbw__&Key-Pair-Id=APKAIXCIJCFRGOUEZDWA
ANIBOX,https://tving-live-o2-xcdn.tving.com/o2/v1/019dd8ef15b31eb80e7925af014fca/019dd8ef8adc1eb80e7925af014fcd/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ0dmluZy5jb20iLCJleHAiOjE3OTAwMjQ0NzYsInBhdGgiOiIvbzIifQ.C869Gjk2lDx9f9qDxxNuNN4rRMxCes_JMv2myQa34uk
